loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,BAD,dtir1
cf,Male,pre,type3,p3,l1,nopc,146500,4.75,0.7829,2183.76,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2640.0,CRIF,586,CIB,55-64,to_inst,92.72151899,south,direct,0,57.0
cf,Male,nopre,type1,p3,l1,nopc,346500,4.875,0.2689,155.3,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5340.0,CIB,832,CIB,55-64,not_inst,77.34375,North,direct,0,38.0
cf,Joint,nopre,type1,p4,l1,nopc,426500,3.99,0.493,4980.13,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,8340.0,CIB,785,EXP,35-44,to_inst,91.13247863,North,direct,0,37.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,156500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2880.0,CRIF,876,EXP,65-74,to_inst,68.64035088,south,direct,1,44.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,256500,3.99,0.6548,7375.13,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,2400.0,EXP,888,CIB,65-74,to_inst,43.62244898,south,direct,0,48.0
cf,Female,nopre,type3,p4,l1,nopc,146500,2.75,-0.689,3230.05,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,7301.624987741493,EXP,557,CIB,45-54,to_inst,82.30337079,central,direct,0,37.05157872662454
cf,Sex Not Available,pre,type1,p3,l1,nopc,356500,5.25,0.812,0.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,6480.0,CRIF,563,CIB,55-64,to_inst,66.26394052,south,direct,0,31.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,396500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5580.0,CRIF,795,CIB,65-74,to_inst,81.25,south,direct,1,40.0
cf,Joint,nopre,type1,p1,l1,nopc,726500,3.99,0.2064,0.0,360.0,not_neg,not_int,not_lpsm,1148000.0,sb,pr,home,1U,10740.0,EXP,714,EXP,>74,not_inst,63.28397213,North,direct,0,48.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,106500,4.056273024512094,0.36641514612813764,3409.544460592627,240.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,0.0,EQUI,715,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p1,l1,nopc,356500,4.0,0.2581,726.5,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5400.0,CIB,821,EXP,35-44,not_inst,70.17716535,south,direct,0,37.0
cf,Male,nopre,type1,p4,l1,nopc,316500,3.0,-0.023,4771.0,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,7320.0,CRIF,564,CIB,35-44,not_inst,73.94859813,south,direct,0,36.0
cf,Male,nopre,type1,p4,l1,nopc,326500,3.75,0.1551,5833.53,360.0,not_neg,not_int,not_lpsm,548000.0,sb,ir,home,1U,9660.0,CRIF,823,CIB,65-74,not_inst,59.58029197,south,direct,0,26.0
cf,Joint,nopre,type1,p1,l1,nopc,636500,4.18,-0.1165,0.0,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,9780.0,EXP,642,EXP,35-44,not_inst,79.76190476,North,direct,0,43.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,256500,3.99,0.5112,4279.63,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3840.0,EXP,576,EXP,65-74,to_inst,64.44723618,south,direct,0,43.0
cf,Female,pre,type1,p1,l1,nopc,146500,4.5,0.8637,1750.52,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1740.0,CIB,536,CIB,>74,to_inst,92.72151899,south,direct,0,40.0
cf,Male,nopre,type1,p2,l1,nopc,136500,4.625,1.3531,3986.88,180.0,not_neg,not_int,not_lpsm,178000.0,sb,ir,home,1U,4440.0,EXP,642,CIB,25-34,to_inst,76.68539326,south,direct,0,41.0
cf,Female,nopre,type1,p3,l1,nopc,496500,3.875,0.5859,17467.5,360.0,not_neg,not_int,not_lpsm,1028000.0,sb,pr,home,1U,5580.0,CIB,844,CIB,55-64,to_inst,48.29766537,North,direct,0,45.0
cf,Joint,nopre,type1,p4,l1,nopc,346500,3.625,-0.1463,377.64,360.0,not_neg,int_only,not_lpsm,568000.0,sb,pr,home,1U,9240.0,EXP,603,EXP,25-34,not_inst,61.00352113,North,direct,0,22.0
cf,Female,nopre,type1,p3,l1,nopc,246500,3.875,0.2385,1690.37,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6180.0,EXP,627,CIB,55-64,not_inst,66.98369565,North,direct,0,14.0
cf,Joint,nopre,type1,p3,l1,nopc,246500,4.625,1.4833,6110.0,156.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6180.0,CRIF,854,EXP,>74,to_inst,77.51572327,North,direct,0,44.0
cf,Female,nopre,type1,p4,l1,nopc,436500,3.875,0.1254,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,12000.0,CIB,817,CIB,35-44,not_inst,67.36111111,North,direct,0,31.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,256500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3840.0,EXP,810,CIB,55-64,to_inst,59.92990654,south,direct,1,55.0
ncf,Male,pre,type1,p4,l1,nopc,736500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,7260.0,CIB,829,CIB,25-34,to_inst,73.06547619,North,direct,1,55.0
cf,Female,nopre,type1,p4,l1,nopc,276500,4.056273024512094,0.36641514612813764,3409.544460592627,324.0,not_neg,int_only,not_lpsm,529023.0658963555,sb,pr,home,1U,4560.0,EQUI,777,EXP,25-34,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Female,nopre,type1,p1,l1,nopc,216500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,2760.0,EQUI,627,EXP,35-44,not_inst,70.53786977721364,central,direct,1,37.05157872662454
cf,Female,pre,type1,p1,l1,nopc,186500,3.75,0.7635,5114.84,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3300.0,CIB,648,CIB,25-34,to_inst,99.20212766,south,direct,0,35.0
cf,Sex Not Available,nopre,type3,p3,l1,nopc,326500,3.375,-0.132,6972.13,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5880.0,EXP,877,EXP,45-54,to_inst,84.14948454,south,direct,0,37.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,126500,4.56,0.8299,3587.5,360.0,not_neg,not_int,not_lpsm,158000.0,sb,sr,home,1U,8040.0,CIB,681,EXP,45-54,to_inst,80.06329114,south,direct,0,33.0
cf,Joint,nopre,type1,p1,l1,nopc,226500,3.99,0.7394,2630.56,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4560.0,CIB,736,EXP,25-34,to_inst,95.16806723,North,direct,0,47.0
cf,Female,nopre,type1,p1,l1,nopc,126500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,4200.0,CIB,508,CIB,35-44,to_inst,91.66666667,North,direct,1,37.0
cf,Female,nopre,type1,p3,l2,opc,206500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,int_only,not_lpsm,529023.0658963555,sb,pr,home,1U,5640.0,EQUI,642,EXP,65-74,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Male,nopre,type3,p3,l1,nopc,166500,3.375,0.0772,6064.66,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1980.0,CIB,680,CIB,55-64,to_inst,80.04807692,North,direct,0,59.0
cf,Male,nopre,type1,p3,l1,nopc,166500,4.25,0.8055,3200.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7380.0,CIB,900,CIB,45-54,to_inst,45.24456522,North,direct,0,45.0
cf,Male,nopre,type1,p4,l1,nopc,136500,3.75,0.9531,2831.25,240.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6000.0,CRIF,552,CIB,45-54,to_inst,52.90697674,North,direct,0,22.0
cf,Joint,pre,type1,p3,l1,nopc,276500,2.99,0.3279,7879.29,180.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,10560.0,CIB,504,EXP,35-44,to_inst,69.47236181,North,direct,0,26.0
cf,Male,nopre,type1,p2,l1,nopc,276500,4.99,0.9837,3022.25,360.0,not_neg,not_int,not_lpsm,2758000.0,sb,ir,home,2U,4680.0,EXP,624,CIB,>74,not_inst,10.02538071,North,direct,0,32.0
ncf,Sex Not Available,nopre,type1,p4,l1,nopc,776500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,1508000.0,sb,pr,home,1U,9120.0,CIB,685,EXP,65-74,to_inst,51.49204244,south,direct,1,41.0
cf,Female,nopre,type1,p3,l1,nopc,526500,3.69,0.0079,5372.25,360.0,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,1U,11460.0,CRIF,781,EXP,55-64,not_inst,49.7637051,south,direct,0,32.0
cf,Male,pre,type1,p3,l1,nopc,166500,3.5,0.7484,5213.88,96.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,10620.0,CRIF,718,CIB,45-54,to_inst,42.91237113,North,direct,0,22.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,446500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,12420.0,CRIF,565,EXP,65-74,to_inst,55.25990099,south,direct,1,42.0
cf,Sex Not Available,nopre,type3,p3,l1,nopc,266500,2.99,-0.2126,7769.98,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6960.0,EXP,615,EXP,45-54,to_inst,83.80503145,south,direct,0,33.0
ncf,Male,nopre,type1,p3,l1,nopc,806500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,1368000.0,sb,pr,home,1U,56580.0,CRIF,564,CIB,45-54,not_inst,58.95467836,North,direct,1,36.0
cf,Joint,nopre,type1,p1,l1,nopc,386500,3.5,-0.0315,7650.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5280.0,CIB,795,EXP,35-44,not_inst,90.30373832,North,direct,0,48.0
cf,Male,nopre,type1,p1,l1,nopc,286500,4.625,1.021,1511.64,360.0,not_neg,not_int,not_lpsm,368000.0,sb,ir,home,1U,8700.0,CIB,847,CIB,45-54,not_inst,77.85326087,south,direct,0,21.0
cf,Male,pre,type1,p3,l1,nopc,166500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,238000.0,sb,ir,home,1U,3240.0,EXP,721,CIB,45-54,to_inst,69.95798319,North,direct,1,60.0
cf,Joint,pre,type1,p4,l1,nopc,716500,4.75,0.3135,0.0,360.0,not_neg,not_int,not_lpsm,2258000.0,sb,ir,home,1U,11280.0,CRIF,549,EXP,45-54,not_inst,31.7316209,south,direct,0,38.0
cf,Female,nopre,type1,p2,l1,nopc,76500,4.25,1.1947,2375.0,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,1320.0,EXP,827,CIB,>74,to_inst,36.77884615,North,direct,0,48.0
cf,Joint,nopre,type1,p3,l1,nopc,256500,3.25,-0.1131,1869.0,120.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,7920.0,CIB,793,EXP,55-64,not_inst,26.22699387,North,direct,0,41.0
cf,Joint,nopre,type1,p3,l1,nopc,176500,4.25,0.1902,3993.75,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3000.0,EXP,524,EXP,45-54,to_inst,41.23831776,North,direct,0,33.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,386500,5.5,1.2575,8321.88,360.0,neg_amm,not_int,not_lpsm,518000.0,sb,ir,home,1U,10260.0,CIB,786,EXP,55-64,to_inst,74.61389961,south,direct,0,43.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,366500,4.5,0.4763,2060.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,sr,home,1U,12420.0,EXP,852,EXP,55-64,to_inst,80.02183406,south,direct,0,48.0
ncf,Male,pre,type1,p4,l1,nopc,166500,3.99,0.3405,2698.08,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,2280.0,CRIF,655,CIB,55-64,not_inst,28.31632653,North,direct,0,44.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,156500,3.99,0.5018,4994.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2580.0,CIB,844,EXP,65-74,to_inst,63.10483871,south,direct,0,48.0
ncf,Female,nopre,type1,p1,l1,nopc,726500,3.875,0.3751,0.0,240.0,not_neg,not_int,not_lpsm,1418000.0,sb,pr,home,1U,27960.0,CRIF,612,CIB,45-54,not_inst,51.23413258,south,direct,0,36.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,266500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,7860.0,EQUI,795,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Sex Not Available,pre,type1,p4,l1,nopc,86500,5.25,1.0819,1147.5,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2220.0,CRIF,694,CIB,25-34,to_inst,67.578125,south,direct,0,34.0
cf,Male,pre,type1,p1,l1,nopc,266500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,458000.0,sb,ir,home,2U,3300.0,CRIF,819,CIB,45-54,not_inst,58.18777293,central,direct,1,59.0
cf,Female,nopre,type1,p4,l1,nopc,286500,3.625,0.0621,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7920.0,EXP,641,CIB,25-34,not_inst,73.84020619,south,direct,0,36.0
cf,Joint,nopre,type1,p1,l1,nopc,216500,5.375,1.2008,4595.71,360.0,not_neg,not_int,not_lpsm,268000.0,sb,ir,home,1U,3000.0,CIB,875,EXP,25-34,not_inst,80.78358209,North,direct,0,37.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,426500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,9180.0,EQUI,744,EXP,25-34,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Female,nopre,type3,p4,l1,nopc,286500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,int_only,not_lpsm,268000.0,sb,pr,home,1U,7301.624987741493,CIB,881,CIB,35-44,not_inst,106.9029851,North,direct,1,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,186500,4.125,0.4709,3725.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,2280.0,EXP,690,EXP,55-64,to_inst,52.09497207,North,direct,0,47.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,726500,3.875,0.2479,5168.76,360.0,not_neg,not_int,not_lpsm,1288000.0,sb,pr,home,1U,11760.0,EXP,676,CIB,35-44,not_inst,56.4052795,south,direct,0,36.0
cf,Female,nopre,type1,p4,l1,nopc,486500,3.875,0.7544,2460.88,240.0,not_neg,not_int,not_lpsm,1118000.0,sb,sr,home,1U,27960.0,CIB,523,CIB,55-64,to_inst,43.51520572,North,direct,0,34.0
cf,Female,nopre,type1,p3,l1,nopc,366500,3.625,0.1965,3157.18,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5880.0,EXP,832,CIB,35-44,not_inst,60.27960526,south,direct,0,31.0
ncf,Sex Not Available,nopre,type1,p1,l1,nopc,906500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,17040.0,EQUI,803,EXP,>74,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,436500,3.5,-0.0214,9359.01,324.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6120.0,CRIF,697,CIB,55-64,to_inst,68.4169279,central,direct,0,39.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,86500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6540.0,EQUI,596,EXP,55-64,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Female,nopre,type1,p4,l1,nopc,486500,3.625,0.5596,1741.75,240.0,neg_amm,not_int,not_lpsm,588000.0,sb,pr,home,1U,10380.0,CRIF,652,CIB,65-74,to_inst,82.73809524,North,direct,0,42.0
cf,Female,nopre,type1,p3,l1,nopc,236500,4.375,0.7243,4778.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,7200.0,CRIF,893,CIB,35-44,to_inst,67.95977011,North,direct,0,40.0
cf,Joint,nopre,type1,p3,l1,nopc,456500,4.18,-0.1177,392.5,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,8700.0,CRIF,666,EXP,35-44,not_inst,53.20512821,south,direct,0,28.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,186500,3.99,0.5898,5965.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2040.0,CIB,583,CIB,55-64,to_inst,67.08633094,south,direct,0,39.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,196500,3.99,0.1471,4575.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,sr,home,1U,24180.0,CIB,758,EXP,45-54,to_inst,35.85766423,south,direct,0,18.0
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,436500,3.625,0.4964,15863.75,240.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,9000.0,EXP,763,CIB,35-44,to_inst,78.22580645,south,direct,0,34.0
cf,Joint,nopre,type1,p2,l1,nopc,136500,3.625,0.0566,1726.1,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4680.0,CRIF,723,EXP,25-34,not_inst,24.03169014,North,direct,0,47.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,386500,4.125,0.5517,1727.63,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6480.0,CRIF,567,EXP,45-54,to_inst,69.26523297,south,direct,0,47.0
cf,Joint,pre,type1,p4,l1,nopc,426500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,13680.0,EXP,654,EXP,55-64,to_inst,57.01871658,North,direct,1,29.0
cf,Joint,nopre,type1,p1,l1,nopc,316500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,int_only,not_lpsm,529023.0658963555,sb,sr,home,1U,14040.0,EQUI,568,EXP,55-64,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Male,nopre,type3,p4,l1,nopc,226500,2.75,-1.0343,290.59,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,7301.624987741493,CRIF,683,CIB,>74,not_inst,45.48192771,south,direct,0,37.05157872662454
cf,Sex Not Available,nopre,type1,p1,l1,nopc,146500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,2160.0,EQUI,719,EXP,25-34,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,476500,3.625,0.147,0.0,360.0,neg_amm,int_only,not_lpsm,548000.0,sb,pr,home,1U,8100.0,EXP,863,CIB,25-34,not_inst,86.95255474,south,direct,0,32.0
cf,Male,pre,type1,p3,l1,nopc,296500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,0.0,CRIF,726,CIB,65-74,to_inst,58.36614173,North,direct,1,9.0
cf,Joint,nopre,type1,p4,l1,nopc,236500,3.875,0.1212,3409.544460592627,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6420.0,CIB,568,EXP,45-54,to_inst,66.06145251,North,direct,0,26.0
cf,Male,nopre,type1,p1,l1,nopc,326500,3.625,0.115,2543.4,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,8100.0,CRIF,735,CIB,45-54,not_inst,76.28504673,North,direct,0,36.0
cf,Male,nopre,type1,p3,l1,nopc,226500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3540.0,CIB,531,CIB,45-54,to_inst,95.16806723,North,direct,1,37.0
cf,Female,nopre,type1,p3,l1,nopc,106500,4.5,1.0815,2375.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1140.0,CRIF,617,CIB,65-74,to_inst,48.85321101,North,direct,0,49.0
cf,Joint,nopre,type1,p4,l1,nopc,546500,3.75,0.0581,285.4,360.0,not_neg,not_int,not_lpsm,2008000.0,sb,pr,home,1U,8400.0,EXP,865,EXP,45-54,not_inst,27.21613546,North,direct,0,36.0
cf,Joint,nopre,type1,p3,l1,nopc,196500,3.875,0.2683,1735.19,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3600.0,CIB,665,EXP,65-74,to_inst,68.22916667,North,direct,0,49.0
ncf,Male,pre,type1,p1,l1,nopc,296500,5.25,0.6731,1512.54,324.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,4620.0,CIB,664,CIB,25-34,to_inst,99.4966443,south,direct,0,44.0
cf,Male,nopre,type3,p1,l1,nopc,46500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,48000.0,sb,pr,home,1U,900.0,CIB,721,CIB,55-64,to_inst,96.875,North,direct,1,49.0
ncf,Male,nopre,type1,p3,l1,nopc,146500,3.375,0.3705,5041.76,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,4020.0,CIB,567,CIB,35-44,to_inst,77.92553191,North,direct,0,41.0
cf,Joint,nopre,type1,p4,l1,nopc,336500,3.99,0.509,5896.13,360.0,not_neg,not_int,lpsm,468000.0,sb,pr,home,1U,5400.0,CRIF,747,EXP,65-74,to_inst,71.9017094,south,direct,0,49.0
cf,Male,nopre,type3,p3,l1,nopc,416500,3.625,-0.0358,6375.96,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,4260.0,CIB,630,CIB,65-74,to_inst,57.21153846,North,direct,0,43.0
cf,Sex Not Available,nopre,type1,p2,l1,nopc,226500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,6420.0,EQUI,784,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p4,l1,nopc,186500,3.99,0.4185,2766.41,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3720.0,CRIF,573,EXP,65-74,to_inst,56.8597561,North,direct,0,25.0
cf,Joint,pre,type1,p1,l1,nopc,696500,4.375,0.742,1395.0,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,10740.0,EXP,684,EXP,35-44,not_inst,89.52442159,south,direct,0,49.0
cf,Male,nopre,type1,p4,l1,nopc,386500,4.125,0.3902,0.0,300.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,8340.0,EXP,782,CIB,35-44,not_inst,45.04662005,North,direct,0,35.0
cf,Female,nopre,type1,p3,l1,nopc,266500,4.5,0.5388,3826.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,ir,home,1U,1380.0,CIB,591,CIB,45-54,to_inst,49.53531599,North,direct,0,32.0
cf,Male,nopre,type1,p3,l1,nopc,406500,4.75,0.3169,1048.0,360.0,neg_amm,not_int,not_lpsm,518000.0,sb,pr,home,1U,5880.0,CRIF,755,CIB,45-54,not_inst,78.47490347,North,direct,0,39.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,646500,4.25,-0.1633,6400.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,7800.0,CRIF,848,EXP,35-44,not_inst,80.01237624,south,direct,0,38.0
cf,Joint,nopre,type1,p1,l1,nopc,416500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,4740.0,EQUI,699,EXP,55-64,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Joint,pre,type1,p4,l1,nopc,246500,4.375,0.0214,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6360.0,EXP,559,EXP,25-34,not_inst,66.98369565,south,direct,0,32.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,296500,2.75,-0.7953,5834.42,300.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,7301.624987741493,CRIF,590,CIB,45-54,to_inst,66.18303571,south,direct,0,37.05157872662454
cf,Female,nopre,type1,p3,l1,nopc,126500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,3180.0,EQUI,621,EXP,25-34,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,206500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3600.0,EXP,802,CIB,35-44,to_inst,99.27884615,central,direct,1,49.0
cf,Female,nopre,type1,p3,l1,nopc,166500,3.875,0.3044,2920.0,360.0,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,1740.0,CRIF,788,CIB,45-54,to_inst,57.8125,North,direct,0,49.0
ncf,Joint,nopre,type1,p1,l1,nopc,146500,4.875,0.1602,1150.0,324.0,neg_amm,not_int,not_lpsm,188000.0,sb,sr,home,1U,4140.0,EXP,618,EXP,65-74,to_inst,77.92553191,North,direct,0,35.0
cf,Joint,pre,type1,p4,l1,nopc,376500,3.625,-0.1772,2785.66,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4860.0,CRIF,566,EXP,35-44,not_inst,67.47311828,south,direct,0,44.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,326500,3.99,0.8852,1653.75,240.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6420.0,CRIF,576,CIB,45-54,to_inst,53.70065789,south,direct,0,39.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,176500,3.99,1.0024,2804.0,240.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,7800.0,EXP,869,EXP,55-64,to_inst,77.4122807,south,direct,0,9.0
cf,Male,nopre,type3,p4,l1,nopc,376500,2.75,-0.9458,2724.24,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7301.624987741493,CIB,552,CIB,55-64,not_inst,97.03608247,south,direct,0,37.05157872662454
